0.033189,3.0014,12
0.85741,0.93928,13
3.9045,-1.1548,10
-2.213,-2.2631,3
-2.7608,0.97646,4
-2.6314,-2.2224,3
2.1708,2.3142,9
-1.0824,0.97179,5
3.218,0.13888,11
0.67623,-3.9408,2
1.1935,1.7814,13
0.10802,-3.017,6
1.5486,-2.3261,14
-0.88241,-4.0094,2
-4.2688,-0.18857,0
2.0547,2.605,9
0.76938,1.3275,13
-4.2663,0.77245,0
-2.0926,4.1554,8
-1.5142,-0.32555,5
0.30224,-2.711,6
0.90891,-4.1995,2
3.2908,0.090225,11
1.1149,-0.85059,15
1.3652,-0.72073,15
-1.594,-2.6656,3
3.4732,-1.5618,10
-0.91608,-1.2511,7
0.19167,-3.1578,6
1.5726,-0.92717,15
-4.0492,0.21167,0
4.201,-0.23974,10
-4.3988,0.26093,0
-3.1208,-0.26525,1
1.0497,-0.47773,15
2.1587,-2.3783,14
4.3268,-0.62826,10
2.982,0.4801,11
-1.1464,1.1415,5
-2.9779,0.28287,1
-2.7254,2.5373,4
3.7226,1.4409,10
-2.7033,2.246,4
-0.89329,-3.9221,2
2.6451,2.0245,9
2.7366,-1.8989,14
-1.0217,-0.77077,7
0.33103,-3.4401,6
2.568,2.2191,9
0.84725,-4.1873,2
1.5978,-2.2747,14
-1.0042,-1.5507,7
4.0033,-0.47993,10
-0.064611,3.1434,12
1.8518,-2.633,14
-3.1825,-1.2286,1
3.1677,1.1757,11
-4.0068,0.90064,0
-0.58968,-1.3098,7
-0.719,-0.7555,7
1.2121,-0.9137,15
1.3749,-0.95638,15
0.8479,1.2759,13
-1.2835,0.98704,5
2.5107,-0.035418,11
4.5564,0.68341,10
0.46156,1.0916,13
1.1561,-0.6015,15
0.54543,-3.2121,6
0.027163,-2.7187,6
-1.6617,-2.9554,3
4.0758,-1.2796,10
2.2671,-1.8572,14
2.6723,1.7957,9
3.3805,0.95632,11
3.0894,0.38849,11
-0.87749,0.73656,5
-4.0191,-0.12365,0
2.5546,-2.4009,14
4.1211,-1.0413,10
-1.0443,-1.1456,7
-0.15046,3.0055,12
2.9639,1.7535,11
-0.045484,2.7654,12
-1.0848,-1.1291,7
-1.3217,1.0919,5
2.3826,-2.0471,14
2.2581,-2.7047,14
-3.9123,0.77749,0
3.1653,0.68724,11
2.9129,0.28999,11
3.7308,-0.75429,10
-0.78959,-1.017,7
0.9398,-0.83965,15
1.0324,-1.1107,15
3.3661,0.25695,11
0.022229,-4.0539,2
-0.24464,3.3879,12
2.2387,2.0746,9
-1.0448,-1.4534,7
-0.10192,3.9467,8
-1.0627,-1.7111,7
2.579,1.5719,9
-2.5931,-1.6016,3
-2.1,2.271,4
1.9065,2.6652,9
-1.893,2.102,4
-0.93521,4.4042,8
0.87744,-3.2775,6
3.1159,0.10871,11
1.5264,-1.0077,15
-4.2313,0.48463,0
1.6291,2.8336,9
0.68048,1.0421,13
-0.74147,-4.0975,2
-2.888,-1.2213,1
3.1512,1.1517,11
1.3256,3.9823,8
0.61748,0.59793,13
2.6984,2.3334,9
1.419,-2.796,6
2.5953,2.2055,9
-0.21415,-4.0372,2
-3.7032,-2.3792,0
2.3434,-2.6444,14
1.3277,-2.2906,14
-0.71647,-1.672,7
1.1031,3.738,8
4.2839,-0.13401,10
1.3994,-1.973,14
-0.80663,0.60398,5
-2.4648,-1.5458,3
0.8004,1.0738,13
2.0716,2.0604,9
-0.92661,0.29929,5
-2.4761,2.2816,4
2.2441,-2.1966,14
-1.1931,-3.4612,3
-0.73692,-3.9886,2
-1.0484,3.1349,12
-2.4986,2.2463,4
-0.47671,-2.7124,6
1.0164,-0.65726,15
2.2647,-2.6623,14
-0.90426,-0.58524,7
0.050168,2.541,12
-1.0083,4.3797,8
-3.0974,-0.21686,1
1.4966,-2.4975,14
-3.9389,0.69397,0
-0.58382,4.0233,8
2.2469,-2.2476,14
-0.025348,-2.8456,6
-3.2939,-0.64175,1
0.26628,3.6728,8
-0.732,-3.9501,2
0.49737,-4.6723,2
1.9135,-1.9062,14
0.86598,1.1707,13
-3.1303,-0.2306,1
-0.7513,-1.1778,7
2.5897,1.7298,9
-2.2653,-1.7171,3
-3.1484,-0.45446,1
-4.1457,0.46567,0
-4.1189,0.67662,0
0.56912,0.9534,13
2.1732,2.7715,9
-0.86592,0.96322,5
-3.2737,-0.44368,1
0.29174,-3.2698,6
-2.9397,-1.0777,1
-2.2405,-2.5708,3
2.4746,-2.3457,14
2.4427,2.0016,9
-1.2462,0.8479,5
1.2204,-0.9479,15
0.99393,1.3892,13
0.43209,-3.0778,6
-2.2468,-1.6214,3
-3.1868,-1.0653,1
2.049,-2.5756,14
-2.0489,2.2498,4
-4.4822,0.24099,0
-2.208,-2.383,3
0.27099,-3.3363,6
-1.4461,0.92453,5
-1.3487,-3.962,2
-2.8301,-2.1526,1
-1.2422,-4.0961,2
-0.056107,4.2447,8
-0.96252,0.5124,5
-3.7278,-0.58425,1
-4.487,0.12315,0
-1.9786,2.1962,4
-0.79445,3.5168,12
-0.078448,3.0532,12
-0.80483,-1.0719,7
-3.448,-1.0841,1
-0.24222,4.0806,8
0.11495,0.60156,13
4.3425,-0.33049,10
-4.6245,0.30669,0
-1.6004,4.4261,8
0.48411,4.0769,8
1.0459,1.1114,13
2.2869,-2.103,14
0.9904,1.0324,13
-3.2392,-0.058687,1
3.0158,0.47053,11
2.1523,-2.8388,6
3.3503,0.25666,11
0.92691,-0.84333,15
4.0455,-0.85677,10
-2.0109,2.6446,4
-1.9192,1.9166,4
-1.6653,0.88772,5
3.9369,-0.15642,10
0.68583,1.4194,13
-0.96035,-1.2858,7
0.91713,-0.37352,15
0.2161,-4.4876,2
0.75927,-4.4347,2
1.6828,-2.3601,14
-1.1299,-1.2972,7
-0.92033,0.68632,5
-2.9131,-0.22241,1
0.69894,1.1677,13
-3.1319,-0.0020796,1
-3.4622,-1.0716,1
1.9063,-2.4468,14
3.2816,0.2153,11
2.6248,1.6608,9
0.14224,-0.61312,15
4.0256,-0.99321,10
0.53772,-4.0702,2
0.51134,-4.2495,2
3.2519,0.61195,11
-1.5251,2.1979,4
0.56198,4.3107,8
3.7606,0.74174,10
-2.506,2.6058,4
-0.6077,0.61408,5
-1.232,-3.8275,2
-2.1932,1.9814,4
2.8122,0.32813,11
4.6828,-0.44662,10
0.044028,-3.0956,6
-1.7978,2.1862,4
1.1949,-1.1806,15
1.3832,-0.67601,15
-0.88376,3.1154,12
-2.2672,-2.4088,3
3.5796,-1.5894,10
-1.1284,-1.7099,7
0.14352,4.0676,8
0.80038,4.1286,8
4.2748,0.82039,10
-1.4619,0.9253,5
-0.79915,1.0226,5
-2.3005,-1.9563,3
2.9415,0.085823,11
2.4322,1.5643,9
2.8734,0.20141,11
2.9974,-1.8202,14
3.0692,0.10137,11
1.0123,-4.5513,2
0.58072,-2.7212,6
2.3278,2.0113,9
-2.2918,-2.1371,3
3.5872,-1.2255,10
1.8663,-4.0795,2
2.001,-1.4609,14
0.65229,-4.8705,2
-0.19236,-2.3132,6
-0.73689,0.56569,5
-4.2651,0.30642,0
-0.58073,-1.1108,7
-1.3477,0.95311,5
-1.0897,-1.0839,7
0.79917,0.80232,13
-1.4734,0.97408,5
-0.15441,-2.954,6
2.7086,2.0307,9
2.2361,-2.0067,14
-1.3796,0.6852,5
3.1496,-0.31455,11
-1.8143,-2.8023,3
-0.65251,2.9558,12
0.20187,-2.7148,6
1.2264,-4.5789,2
3.6352,0.44245,11
0.84604,-1.2517,15
-4.0084,1.0604,0
0.05423,2.8615,12
2.917,0.40196,11
2.628,-2.067,14
-0.19841,2.8633,12
-1.9158,2.4211,4
-3.1848,-0.1369,1
0.58555,1.3278,13
2.4551,2.2286,9
-0.44892,2.9515,12
-0.89918,3.4334,12
-1.4547,0.54185,5
-0.57253,3.2631,12
-0.17871,3.0978,12
3.1939,0.63819,11
-1.032,1.0296,5
-3.2385,0.25178,1
-1.1677,1.0178,5
-1.253,-3.5781,2
1.0373,1.5393,13
2.4757,-1.803,14
-2.1252,2.3624,4
0.74524,-3.3928,6
2.1704,-2.3127,14
0.55571,-3.2437,6
-3.1076,-2.0268,1
-0.34351,-1.3474,7
-2.933,-1.0963,1
-1.2916,-4.0299,2
-1.0562,3.7618,8
-2.6667,-2.3645,3
2.7773,1.9698,9
0.29305,-3.5595,2
2.8307,1.6408,9
-1.9721,-1.4691,3
-3.4236,-1.6632,1
-0.13181,-0.68681,7
-0.078598,-4.3988,2
-0.037164,-2.5747,6
-3.4121,-0.58981,1
1.0496,1.3698,13
-3.2241,-0.001973,1
-0.28943,2.8122,12
0.91884,-0.87277,15
3.197,0.46252,11
-1.3411,0.79383,5
-2.6079,-1.889,3
-0.51453,-0.93817,7
-3.9797,0.83644,0
-1.5431,4.2005,8
-2.642,-0.15764,1
-4.2725,-0.46857,0
2.2899,-2.6744,14
-3.0099,-1.2472,1
-2.1276,-2.0824,3
-4.4904,-0.26353,0
-0.22,0.3079,5
-0.26224,3.2855,12
0.10814,2.9291,12
2.1056,2.4924,9
-1.5941,0.516,5
-0.53106,4.5129,8
0.80527,3.9727,8
0.31013,-3.089,6
-2.1728,2.1787,4
-2.3262,-1.8798,3
-3.4279,-0.69864,1
0.99033,1.1633,13
-3.1923,-0.12767,1
1.8708,-2.3954,14
-2.3845,2.4066,4
-2.811,1.9465,4
-2.4876,-2.257,3
0.19387,-4.3869,2
4.2431,-1.1731,10
-1.9006,-2.7693,3
0.42473,4.0105,8
1.3167,-0.95482,15
-0.054569,-3.8101,2
0.30121,-4.1972,2
2.6518,-2.2525,14
3.1462,0.16775,11
0.52491,1.1627,13
3.2877,0.39347,11
0.66158,-0.63051,15
-2.3841,-1.7941,3
-2.2399,2.3496,4
-0.79974,3.01,12
-0.77079,-1.3227,7
1.1605,-0.42414,15
0.0059541,-4.1619,2
0.6321,1.7688,13
2.4037,-1.8303,14
3.3561,0.24665,11
0.2945,3.0568,12
2.8904,0.30306,11
0.99413,-1.1564,15
1.1539,4.1935,8
1.7303,2.7071,9
-2.9926,-0.011141,1
-2.3292,1.9277,4
-1.8562,2.2741,4
3.4672,0.96406,11
0.18944,-4.5193,2
-2.4861,-1.8622,3
0.97789,1.0137,13
2.9962,0.31494,11
-3.7027,1.2003,0
0.95909,1.1581,13
-1.0314,1.1787,5
2.2657,-2.2699,14
4.0452,-1.1565,10
-0.68186,-3.6898,2
0.82545,1.6279,13
0.12546,-3.0586,6
-1.231,1.1695,5
-1.2532,0.81957,5
-0.70753,-1.3713,7
1.0164,4.08,8
4.1196,-0.3544,10
0.56848,-3.0156,6
0.972,1.4578,13
2.188,2.068,9
0.023896,-2.3286,6
-0.045453,-4.6142,2
-1.277,-3.5631,2
-3.3715,-0.41051,1
-2.6191,1.6873,4
-1.149,-1.6381,7
3.084,-0.45268,11
-0.69555,-1.0237,7
-0.29121,-4.697,2
0.34818,4.4377,8
0.40208,0.42796,13
-0.65117,0.89903,5
-2.6536,1.9541,4
0.70949,-3.3805,6
2.9352,-0.1114,11
1.6175,-0.87009,15
-3.1078,-0.29856,1
4.0525,-0.16031,10
2.544,1.9124,9
1.1704,-0.3106,15
2.8396,-0.010013,11
3.2514,0.20033,11
2.0567,-2.2542,14
-3.437,-0.90353,1
-2.0766,2.1184,4
2.3461,2.3292,9
0.96011,-0.75014,15
2.1759,2.8787,9
-3.9456,1.1476,0
-2.0122,2.0894,4
-0.2059,2.9829,12
0.25961,-3.3873,6
-1.9999,-2.9094,3
-2.1951,-1.9681,3
1.5706,-0.83827,15
-3.3311,-1.1874,1
4.5874,0.13556,10
1.8541,1.8041,9
4.4492,0.70752,10
-0.077226,1.1395,13
-0.61048,-1.0769,7
-4.0669,0.49054,0
1.9606,-0.67235,15
-3.024,-0.40921,1
-2.6063,-2.0224,3
0.82827,1.2805,13
0.13813,-3.3493,6
-1.1511,-1.3977,7
4.2993,0.047713,10
0.2768,0.74936,13
-2.3382,2.6285,4
-0.59478,0.70645,5
-0.029183,-2.8233,6
-2.5074,-2.3526,3
-0.98225,0.77686,5
-0.042498,-3.168,6
0.94637,1.3093,13
1.9709,-2.2433,14
-0.18374,3.0881,12
1.1933,-1.0512,15
4.0378,-0.85274,10
-1.1834,0.78116,5
-3.9795,-0.048554,0
2.527,-1.9864,14
1.142,3.6059,8
-0.55378,5.0543,8
0.18391,4.032,8
0.19913,-3.9361,2
2.2408,2.2744,9
0.14435,2.9335,12
1.4089,-0.45188,15
-0.84921,1.1112,5
-1.2491,0.18656,5
0.46383,4.2161,8
1.5412,-4.0691,2
3.7654,-0.95565,10
0.46735,0.90422,13
3.0999,0.70102,11
-2.1694,2.241,4
-0.947,1.0243,5
0.13139,-3.1839,6
-1.9416,1.8402,4
-2.5322,-2.4908,3
2.9955,0.0076718,11
3.6427,0.40833,11
-4.8111,-1.1015,0
-2.6955,0.37002,1
1.6494,2.4967,9
-2.3893,-1.6712,3
1.2513,-0.79781,15
-1.3457,0.49912,5
-0.29905,4.0315,8
-1.4226,0.50561,5
3.0021,0.16616,11
3.4881,0.15538,11
-0.99654,-0.90763,7
3.9002,-1.5244,10
1.7073,-3.2366,6
1.4078,-0.68525,15
-3.6962,1.2854,0
0.86169,1.0558,13
-2.4383,-1.919,3
-0.18313,2.7765,12
0.98137,4.3162,8
2.2645,-2.4706,14
-3.2441,-0.35783,1
-0.77151,0.67921,5
2.023,1.6693,9
2.3062,2.6869,9
2.2838,1.93,9
0.42976,-0.70241,15
-0.65425,-4.299,2
-4.1633,-0.92919,0
-4.1223,0.36025,0
-1.263,0.95045,5
2.1577,2.3017,9
2.7724,2.3641,9
-0.63146,-4.0777,2
-3.1554,-0.76308,1
-3.1538,-0.10041,1
1.0932,-0.76908,15
1.9603,-2.6538,14
-2.9111,-1.4831,1
-1.6112,-3.4853,2
-2.1869,-2.3347,3
-3.0405,-0.35072,1
-1.2194,0.78544,5
-0.25962,-3.3788,6
-3.2567,-1.0259,1
3.4479,0.62014,11
-0.49257,-1.2682,7
1.5789,-0.96027,15
-4.0815,0.09165,0
1.5826,-1.1397,15
1.0471,-0.42653,15
2.7968,-0.067912,11
4.1321,-0.089283,10
-2.2617,2.6204,4
0.18369,3.0882,12
2.2712,-1.8435,14
-0.89524,0.707,5
-3.4487,-0.23557,1
-0.52583,4.206,8
-1.1041,-1.4731,7
4.4591,-0.88505,10
1.7052,-2.4127,14
-2.7308,-0.51027,1
-4.4876,-0.32204,0
-2.4435,-2.0843,3
-3.1849,0.020486,1
0.37093,4.0899,8
2.2303,2.0075,9
0.23988,1.3131,13
2.9538,0.74453,11
-0.033121,4.7888,8
-1.8253,2.1544,4
-0.50463,-1.2475,7
0.71205,-3.1903,6
4.0152,-1.2372,10
-2.1223,-1.8947,3
-2.2463,-2.4866,3
4.23,-0.09781,10
-1.758,2.879,4
2.1815,3.0289,9
3.0786,0.063883,11
-2.4882,-2.0919,3
-0.32375,4.4407,8
0.81095,0.67195,13
-0.48336,3.233,12
-3.3723,0.056163,1
1.1107,1.5309,13
-2.2832,-1.7836,3
-4.1221,-0.53265,0
-3.889,0.48899,0
-1.5744,0.90987,5
4.3917,0.11219,10
0.59238,-0.88528,15
-0.67012,-1.0644,7
-0.56277,-3.942,2
-0.41326,-4.478,2
-0.94546,3.2891,12
-0.94654,0.47253,5
-2.5791,-2.066,3
0.49155,3.8699,8
0.68158,-1.1094,15
0.98442,-0.88141,15
1.3686,-1.1226,15
-3.5798,-0.59437,1
-1.076,0.88617,5
-0.8222,-0.86896,7
1.7217,-2.1433,14
0.56896,-4.1498,2
1.2415,4.006,8
2.9208,0.58175,11
2.8491,0.02744,11
0.64356,-3.1497,6
0.59321,-0.5987,15
1.2791,-0.97318,15
-0.031242,3.4739,12
3.0548,0.64132,11
3.2953,0.37449,11
1.3819,-0.73943,15
-0.39248,-4.1825,2
-0.87807,1.1608,5
-1.093,0.77356,5
1.139,1.0064,13
0.78656,1.1987,13
0.40215,-2.9754,6
-0.12406,3.5482,12
1.0754,1.1911,13
-3.1423,0.42505,1
4.0585,-1.1058,10
-3.2787,-0.92422,1
-0.78539,-0.89018,7
0.50552,-0.89995,15
-2.0149,-2.8784,3
4.2994,-0.28449,10
2.2347,2.6891,9
-0.11964,3.0243,12
1.1956,-1.0106,15
2.7368,1.5895,9
-0.0028296,-2.7806,6
2.3115,-2.3296,14
1.1448,4.2084,8
3.236,-1.0782,14
2.4141,1.8934,9
-4.0672,1.1852,0
-1.2184,4.6521,8
-0.55557,2.5032,12
-3.0299,0.12157,1
1.1927,-1.0668,15
0.65853,1.3094,13
2.2116,2.2439,9
2.4131,1.8241,9
3.2147,0.54959,11
-1.2317,-0.84893,7
-1.2431,-4.0472,2
-2.0255,2.4478,4
-0.59187,2.6509,12
-1.2584,-1.2084,7
0.06489,-3.3711,6
-0.60752,-1.0523,7
-1.3558,1.2429,5
4.0911,-0.41379,10
-4.1604,-1.3927,0
-2.1407,-2.2702,3
2.3906,1.9959,9
-0.62028,0.58165,5
-2.1506,-1.9496,3
-0.25823,-4.6205,2
0.85351,-0.42597,15
0.64794,4.174,8
0.5621,0.8297,13
1.3892,3.7963,8
2.7962,0.26967,11
0.89432,-4.53,2
-0.45574,-2.634,6
-0.18137,3.1572,12
3.9319,-0.14352,10
0.10593,-3.0723,6
-1.8363,-2.3656,3
1.9851,2.0399,9
-3.8611,0.50215,0
2.3703,-2.6876,14
0.22624,3.3254,12
1.5506,-0.72227,15
2.324,1.5652,9
-0.96922,-1.1042,7
1.1569,1.3121,13
-0.3282,-4.0014,2
1.0049,-0.51632,15
-0.27492,3.1763,12
-2.303,-1.914,3
1.9598,2.6129,9
-3.6359,1.8015,0
1.838,2.6216,9
-1.2355,0.64351,5
0.0023976,3.2446,12
2.0313,-2.1401,14
-0.07798,2.9285,12
2.0398,-2.1917,14
0.59588,-4.3279,2
1.0214,-0.59839,15
3.2618,0.22139,11
3.7828,-1.1234,10
-0.97969,-1.2723,7
1.9974,-2.54,14
-2.3366,2.1641,4
-0.72798,4.4468,8
0.72897,4.1776,8
3.0257,0.62508,11
0.95154,4.2368,8
1.8185,2.3014,9
4.2742,-0.22172,10
-4.2052,0.26567,0
3.9986,-1.1971,10
-1.4951,-2.7593,3
1.841,-0.96202,15
0.58783,0.87163,13
0.87386,4.3653,8
1.2962,-1.2563,15
-3.9016,0.68322,0
-2.16,2.1892,4
-2.2557,2.3388,4
-2.9871,0.05383,1
-0.82531,-0.94978,7
1.1774,-0.49522,15
-1.4584,2.1589,4
-1.0033,3.3264,12
3.9386,0.24713,10
0.55185,0.96973,13
2.6762,-1.8068,14
0.89787,4.123,8
-0.70834,-1.518,7
1.1155,-0.62664,15
-1.3793,2.3396,4
0.76856,1.108,13
1.6332,-0.85698,15
-3.0473,-0.1431,1
-1.209,2.8475,12
-4.1621,1.2212,0
-2.3585,2.1225,4
-0.091208,4.5342,8
0.15799,4.1712,8
0.25359,3.0531,12
2.7708,1.4688,9
1.0188,-2.9141,6
-0.089503,3.8985,8
-3.8441,0.64757,0
-0.12274,-2.6234,6
-0.88574,-1.0842,7
-0.3892,-3.2164,6
-0.75077,1.0183,5
0.016386,-4.2885,2
1.5899,-0.050292,15
0.83625,-3.0378,6
3.93,-1.3192,10
-4.3096,0.22954,0
-4.3649,-1.1874,0
-1.0999,-4.1321,2
-4.0799,-0.011054,0
-0.38488,4.5655,8
2.4652,1.7928,9
0.95648,-0.92554,15
0.82708,-0.52445,15
1.0193,-0.6531,15
-4.2296,0.9588,0
-0.5173,2.9727,12
1.9748,2.3301,9
-0.040065,4.3093,8
-1.9263,4.4542,8
-3.9546,0.46849,0
-2.1926,-1.4565,3
-4.3885,0.25335,0
1.9185,2.2277,9
-3.39,-0.31376,1
-3.0012,-0.44016,1
-0.71539,-0.87523,7
-3.0355,-0.31163,1
3.0547,0.18787,11
0.37144,1.431,13
3.2477,0.97405,11
0.11702,2.9455,12
-2.6902,0.18353,1
-4.5398,0.52228,0
-0.25608,2.8733,12
0.49884,1.2446,13
2.5211,-1.6176,14
1.6622,3.4538,8
-0.64606,-1.4547,7
-2.8343,0.50517,1
-0.46139,3.2691,12
3.2717,0.41273,11
1.098,-0.68661,15
0.57786,1.3195,13
-0.75199,-1.1436,7
2.1449,2.4451,9
1.1217,4.0354,8
0.44536,-3.1843,6
-0.91571,3.469,12
3.5924,3.0652,10
0.059179,4.0398,8
-3.4082,1.3263,0
-2.5944,2.0565,4
-2.5891,2.2493,4
-1.6328,2.4222,4
3.2621,0.6946,11
2.2112,2.1782,9
-2.0356,2.2332,4
-0.77575,-4.0492,2
1.0323,1.0386,13
-2.2831,2.1982,4
-0.7231,-1.152,7
0.93369,-1.2881,15
-0.16918,4.5338,8
-2.2845,2.227,4
-0.87621,-1.3032,7
0.3668,3.8089,8
-2.9624,0.14195,1
0.60659,3.8342,8
1.877,2.1378,9
0.64204,4.1689,8
1.2433,-3.0401,6
3.0559,0.36291,11
-3.3075,1.6312,0
1.3263,-0.30297,15
0.45556,-4.3535,2
-0.5531,-0.62321,7
-2.1683,-2.0299,3
3.935,-0.96355,10
3.9165,-0.82445,10
-4.2622,0.71402,0
1.5382,0.97111,13
-1.6929,-2.2241,3
2.9863,0.25518,11
-2.1759,2.6202,4
4.3131,-0.19297,10
1.2198,-4.5599,2
-2.2559,-1.589,3
1.9033,2.4857,9
-3.9005,0.65967,0
-2.2227,-2.5831,3
2.0451,-2.2183,14
2.7405,-2.0764,14
0.52412,4.3387,8
0.70823,1.1841,13
-0.76996,-4.0095,2
-2.8149,-0.19652,1
-2.8547,2.2977,4
-1.25,2.9678,12
-1.0323,-4.245,2
-3.1637,-1.4748,1
3.0693,0.85332,11
-1.6958,2.5197,4
-2.0195,2.4801,4
-1.6604,2.317,4
-0.77608,-1.1744,7
3.1345,0.0047591,11
-3.8728,1.2813,0
-0.47357,2.9325,12
2.2976,2.3605,9
-0.27508,-4.0464,2
-0.94225,0.91058,5
-0.84378,-1.1808,7
1.2352,-1.2042,15
-2.8422,0.022468,1
1.2361,0.97902,13
0.99639,-0.91804,15
-0.031124,-3.0728,6
-2.9439,-0.65424,1
0.94545,0.94121,13
-1.9933,2.2634,4
-1.1964,-3.9035,2
0.89431,1.3486,13
-4.3592,1.3865,0
-2.116,1.8292,4
0.55743,-3.1104,6
3.8871,-1.44,10
1.216,-3.4503,6
0.088622,-2.9918,6
-0.67325,-1.1289,7
-3.1424,1.8401,4
-0.25001,-1.3846,7
-4.2551,0.6938,0
-1.6738,2.5194,4
1.3716,-0.82234,15
-1.2119,1.0936,5
-2.7071,-1.6436,3
-1.5971,0.79064,5
-1.1762,-0.97688,7
-1.9633,2.2611,4
-3.1035,0.54743,1
-0.49602,2.99,12
-1.0367,1.0195,5
-1.0325,-1.0708,7
1.9828,2.1521,9
0.94311,4.3104,8
1.1287,-0.83641,15
2.2492,-2.1294,14
4.0134,-1.1063,10
2.6255,-2.2417,14
-0.98339,1.3191,5
-0.14542,-4.4686,2
0.33752,-2.9077,6
3.2259,0.72817,11
0.89735,1.1054,13
-2.3095,-1.6735,3
3.2017,0.47182,11
-1.7088,2.7838,4
2.3104,-1.8161,14
3.2343,-0.1898,11
-0.97242,-1.4418,7
-0.71165,2.842,12
-3.7713,1.3055,0
-3.7361,0.99876,0
-0.28753,4.3225,8
0.37694,-4.2529,2
0.68868,4.0728,8
0.16713,-3.59,6
-1.8453,-2.5924,3
3.2512,0.34362,11
-0.0020504,-3.8796,2
-0.24219,3.0081,12
3.2445,0.967,11
4.5349,-0.30016,10
0.59042,-0.56144,15
4.3461,-0.97953,10
-0.96418,-1.2235,7
3.2295,0.52625,11
-1.7493,2.5364,4
-4.072,1.0339,0
-1.1452,3.9142,8
-2.4157,-2.3886,3
3.2376,0.29794,11
-1.8618,-2.5846,3
3.6729,-0.87092,10
4.39,0.056963,10
-4.4675,0.4266,0
2.0134,2.1656,9
0.51525,4.5575,8
0.66079,0.99045,13
0.73778,-3.1668,6
-3.065,1.8395,4
-2.967,0.18074,1
1.0555,1.2869,13
1.1072,-0.81769,15
-0.9875,-1.4806,7
1.9514,2.6699,9
0.098492,3.1728,12
1.143,-0.82325,15
-0.25486,2.9996,12
-4.1853,0.60116,0
-0.084886,-3.0175,6
-0.86222,-0.8225,7
-1.4861,-1.1123,7
3.4478,0.26485,11
-2.4187,-2.1612,3
-2.5645,-1.7839,3
-2.4822,2.2758,4
1.0128,1.0587,13
1.0445,1.0011,13
-3.2102,-0.42514,1
0.0072229,-3.6206,6
0.58458,1.0601,13
2.2338,2.2775,9
1.8154,-0.78331,15
0.18706,2.7521,12
3.1112,-1.4364,14
2.998,-0.283,11
-2.3656,-1.9087,3
-1.1097,0.68968,5
1.0776,-1.1482,15
2.567,0.026833,11
4.5891,1.9521,10
0.87882,3.7351,8
-3.0801,-0.083259,1
-3.3162,-0.33849,1
1.0684,-1.0099,15
-0.096237,3.0356,12
-4.4476,0.9497,0
-2.5241,2.111,4
1.9714,-2.2706,14
0.71777,1.2842,13
-0.77004,1.0598,5
-3.8929,0.88321,0
-1.4231,3.8385,8
-2.5068,-2.3873,3
0.23188,4.102,8
2.174,1.9931,9
-0.76435,-1.0939,7
-2.991,-0.84928,1
2.1171,-2.5637,14
0.71672,1.2719,13
0.86144,-0.89663,15
2.5728,-2.3447,14
-1.1972,1.0374,5
2.8707,1.2055,11
0.55761,3.9753,8
-4.6936,0.13581,0
-2.7452,-0.14721,1
3.8621,-0.71157,10
-1.7877,-2.297,3
-0.84989,-4.345,2
-0.65697,-0.54377,7
